DeploymentID	Location	Demand	DwellBeforeDeploy	BogBudget	CycleTime	DeployInterval	DeployDate	FillType	FillCount	UnitType	DemandType	DemandGroup	Unit	Policy	AtomicPolicy	Component	Period	FillPath	PathLength	FollowOn	FollowOnCount	DeploymentCount
343	Ready_Deployable	1_R23_SRC3_[1051...1330]	198	270	198	1144	3/3/2016	Primary	1093	SRC3	SRC3	Large	260_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
344	Ready_Deployable	1_R23_SRC3_[1051...1330]	198	270	198	1144	3/3/2016	Primary	1094	SRC3	SRC3	Large	256_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
345	Ready_Deployable	1_R23_SRC3_[1051...1330]	279	270	279	1144	3/3/2016	Primary	1095	SRC3	SRC3	Large	300_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
346	Ready_Deployable	1_R23_SRC3_[1051...1330]	279	270	279	1144	3/3/2016	Primary	1096	SRC3	SRC3	Large	248_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
347	Ready_Deployable	1__SRC1_[1051...1330]	279	270	279	1144	3/3/2016	Substitute	1097	SRC3	SRC1	XL	250_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
348	OS_Deployable	1_R36_SRC3_[901...1981]	1223	270	1223	1160	3/19/2016	Primary	1098	SRC3	SRC3	V4	8_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
349	OS_Deployable	1_R23_SRC3_[1051...1330]	1233	270	1233	1188	4/16/2016	Primary	1099	SRC3	SRC3	Large	6_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
350	OS_Deployable	1_R23_SRC3_[1051...1330]	1224	270	1224	1188	4/16/2016	Primary	1100	SRC3	SRC3	Large	5_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
351	OS_Deployable	1_R23_SRC3_[1051...1330]	1242	270	1242	1188	4/16/2016	Primary	1101	SRC3	SRC3	Large	7_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
352	Ready_Deployable	1_R23_SRC3_[1051...1330]	287	270	287	1188	4/16/2016	Primary	1102	SRC3	SRC3	Large	246_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
353	Ready_Deployable	1_R23_SRC3_[1051...1330]	225	270	225	1188	4/16/2016	Primary	1103	SRC3	SRC3	Large	270_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
354	Available	1_R23_SRC3_[1051...1330]	367	270	367	1200	4/28/2016	Primary	1104	SRC3	SRC3	Large	277_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
355	Available	1_R23_SRC3_[1051...1330]	367	270	367	1200	4/28/2016	Primary	1105	SRC3	SRC3	Large	280_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
356	Available	1_R23_SRC3_[1051...1330]	367	270	367	1200	4/28/2016	Primary	1106	SRC3	SRC3	Large	278_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
357	Available	1_R36_SRC3_[901...1981]	380	270	380	1213	5/11/2016	Primary	1107	SRC3	SRC3	V4	279_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
358	Available	1_R23_SRC3_[1051...1330]	375	270	375	1240	6/7/2016	Primary	1108	SRC3	SRC3	Large	299_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
359	Available	1_R5_SRC3_[361...2521]	396	270	396	1261	6/28/2016	Primary	1109	SRC3	SRC3	UnGrouped	298_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
360	Available	1_R13_SRC3_[1261...2521]	396	270	396	1261	6/28/2016	Primary	1110	SRC3	SRC3	UnGrouped	251_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
361	Available	1_R13_SRC3_[1261...2521]	396	270	396	1261	6/28/2016	Primary	1111	SRC3	SRC3	UnGrouped	295_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
362	Available	1_R13_SRC3_[1261...2521]	396	270	396	1261	6/28/2016	Primary	1112	SRC3	SRC3	UnGrouped	267_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
363	Available	1_R12_SRC3_[1261...1351]	396	270	396	1261	6/28/2016	Primary	1113	SRC3	SRC3	UnGrouped	253_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
364	Available	1_R12_SRC3_[1261...1351]	396	270	396	1261	6/28/2016	Primary	1114	SRC3	SRC3	UnGrouped	268_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
365	Available	1_R12_SRC3_[1261...1351]	396	270	396	1261	6/28/2016	Primary	1115	SRC3	SRC3	UnGrouped	247_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
366	Available	1_R12_SRC3_[1261...1351]	396	270	396	1261	6/28/2016	Primary	1116	SRC3	SRC3	UnGrouped	252_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
367	Available	1_R12_SRC3_[1261...1351]	396	270	396	1261	6/28/2016	Primary	1117	SRC3	SRC3	UnGrouped	273_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
368	Available	1_R12_SRC3_[1261...1351]	405	270	405	1261	6/28/2016	Primary	1118	SRC3	SRC3	UnGrouped	275_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
369	Available	1_R12_SRC3_[1261...1351]	396	270	396	1261	6/28/2016	Primary	1119	SRC3	SRC3	UnGrouped	276_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
370	Available	1_R12_SRC3_[1261...1351]	396	270	396	1261	6/28/2016	Primary	1120	SRC3	SRC3	UnGrouped	274_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
371	OS_Deployable	1_R12_SRC3_[1261...1351]	1227	270	1227	1261	6/28/2016	Primary	1121	SRC3	SRC3	UnGrouped	200_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
372	OS_Deployable	1_R12_SRC3_[1261...1351]	1288	270	1288	1261	6/28/2016	Primary	1122	SRC3	SRC3	UnGrouped	4_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
373	OS_Deployable	1_R12_SRC3_[1261...1351]	1261	270	1261	1261	6/28/2016	Primary	1123	SRC3	SRC3	UnGrouped	1_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
374	OS_Deployable	1_R11_SRC3_[1261...1441]	1270	270	1270	1261	6/28/2016	Primary	1124	SRC3	SRC3	UnGrouped	2_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
375	OS_Deployable	1_R36_SRC3_[901...1981]	1279	270	1279	1261	6/28/2016	Primary	1125	SRC3	SRC3	V4	3_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
376	OS_Deployable	1_R36_SRC3_[901...1981]	1218	270	1218	1261	6/28/2016	Primary	1126	SRC3	SRC3	V4	199_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
377	Ready_Deployable	1_A4_SRC1_[1261...1531]	203	270	203	1261	6/28/2016	Substitute	1127	SRC3	SRC1	UnGrouped	221_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
378	Ready_Deployable	1_A5_SRC1_[1261...2521]	213	270	213	1261	6/28/2016	Substitute	1128	SRC3	SRC1	UnGrouped	225_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
358	1_R23_SRC3_[1051...1330]	1_R24_SRC3_[1330...2095]	375	180	465	1330	9/5/2016	Primary	1129	SRC3	SRC3	Large	299_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
379	Available	1__SRC1_[901...1621]	407	270	407	1353	9/28/2016	Substitute	1130	SRC3	SRC1	Medium	242_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
380	Available	1_R36_SRC3_[901...1981]	492	270	492	1438	12/22/2016	Primary	1131	SRC3	SRC3	V4	241_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
381	Available	1_R9_SRC3_[991...2521]	495	270	495	1441	12/25/2016	Primary	1132	SRC3	SRC3	UnGrouped	259_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
382	Available	1_R14_SRC3_[1441...2521]	478	270	478	1441	12/25/2016	Primary	1133	SRC3	SRC3	UnGrouped	281_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
383	Available	1_R14_SRC3_[1441...2521]	495	270	495	1441	12/25/2016	Primary	1134	SRC3	SRC3	UnGrouped	245_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
384	Available	1_R14_SRC3_[1441...2521]	426	270	426	1441	12/25/2016	Primary	1135	SRC3	SRC3	UnGrouped	226_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
385	Available	1_A6_SRC1_[1441...2521]	478	270	478	1441	12/25/2016	Substitute	1136	SRC3	SRC1	UnGrouped	263_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
386	Available	1_R36_SRC3_[901...1981]	395	270	395	1453	1/6/2017	Primary	1137	SRC3	SRC3	V4	223_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
387	Available	1_R24_SRC3_[1330...2095]	407	270	407	1465	1/18/2017	Primary	1138	SRC3	SRC3	Large	222_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
388	Available	1_R5_SRC3_[361...2521]	540	270	540	1486	2/8/2017	Primary	1139	SRC3	SRC3	UnGrouped	243_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
389	Available	1_R13_SRC3_[1261...2521]	540	270	540	1486	2/8/2017	Primary	1140	SRC3	SRC3	UnGrouped	244_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
390	Available	1_R13_SRC3_[1261...2521]	396	270	396	1486	2/8/2017	Primary	1141	SRC3	SRC3	UnGrouped	224_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
391	Available	1_R13_SRC3_[1261...2521]	540	270	540	1486	2/8/2017	Primary	1142	SRC3	SRC3	UnGrouped	261_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
392	OS_Deployable	1_A4_SRC1_[1261...1531]	1299	270	1299	1486	2/8/2017	Substitute	1143	SRC3	SRC1	UnGrouped	183_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
393	OS_Deployable	1_A5_SRC1_[1261...2521]	1290	270	1290	1486	2/8/2017	Substitute	1144	SRC3	SRC1	UnGrouped	182_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
394	OS_Available	1_A3_SRC1_[1081...2521]	1470	270	1470	1531	3/25/2017	Substitute	1145	SRC3	SRC1	UnGrouped	197_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
395	OS_Available	1_R10_SRC3_[1081...2521]	1461	270	1461	1531	3/25/2017	Primary	1146	SRC3	SRC3	UnGrouped	196_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
396	OS_Available	1_R10_SRC3_[1081...2521]	1479	270	1479	1531	3/25/2017	Primary	1147	SRC3	SRC3	UnGrouped	198_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
397	Available	1_R34_SRC3_[901...1801]	391	270	391	1578	5/11/2017	Primary	1148	SRC3	SRC3	V3	235_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
398	Available	1_R36_SRC3_[901...1981]	391	270	391	1578	5/11/2017	Primary	1149	SRC3	SRC3	V4	236_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
399	Available	1_R36_SRC3_[901...1981]	391	270	391	1578	5/11/2017	Primary	1150	SRC3	SRC3	V4	240_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
400	Available	1_R36_SRC3_[901...1981]	389	270	389	1578	5/11/2017	Primary	1151	SRC3	SRC3	V4	293_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
401	Available	1_R3_SRC3_[1...2521]	405	270	405	1578	5/11/2017	Primary	1152	SRC3	SRC3	UnGrouped	219_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
402	Available	2_R2_SRC3_[1...2521]	405	270	405	1578	5/11/2017	Primary	1153	SRC3	SRC3	UnGrouped	233_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
403	Available	1__SRC1_[901...1981]	391	270	391	1578	5/11/2017	Substitute	1154	SRC3	SRC1	Small	239_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
404	Available	1__SRC1_[901...1621]	391	270	391	1578	5/11/2017	Substitute	1155	SRC3	SRC1	Medium	210_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
405	Available	1_R36_SRC3_[901...1981]	423	270	423	1610	6/12/2017	Primary	1156	SRC3	SRC3	V4	207_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
406	Available	1_R36_SRC3_[901...1981]	476	270	476	1663	8/4/2017	Primary	1157	SRC3	SRC3	V4	238_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
407	Available	1_R9_SRC3_[991...2521]	479	270	479	1666	8/7/2017	Primary	1158	SRC3	SRC3	UnGrouped	208_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
408	Available	1_R14_SRC3_[1441...2521]	477	270	477	1666	8/7/2017	Primary	1159	SRC3	SRC3	UnGrouped	292_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
409	Available	1_R14_SRC3_[1441...2521]	477	270	477	1666	8/7/2017	Primary	1160	SRC3	SRC3	UnGrouped	296_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
410	Available	1_R14_SRC3_[1441...2521]	479	270	479	1666	8/7/2017	Primary	1161	SRC3	SRC3	UnGrouped	234_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
411	Available	1_A6_SRC1_[1441...2521]	479	270	479	1666	8/7/2017	Substitute	1162	SRC3	SRC1	UnGrouped	209_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
412	Available	1_R36_SRC3_[901...1981]	489	270	489	1678	8/19/2017	Primary	1163	SRC3	SRC3	V4	201_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
413	Available	1_R24_SRC3_[1330...2095]	501	270	501	1690	8/31/2017	Primary	1164	SRC3	SRC3	Large	291_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
414	Available	1_R36_SRC3_[901...1981]	522	270	522	1711	9/21/2017	Primary	1165	SRC3	SRC3	V4	294_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
415	Available	1_R36_SRC3_[901...1981]	522	270	522	1711	9/21/2017	Primary	1166	SRC3	SRC3	V4	297_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
416	Available	1_R15_SRC3_[1711...2521]	478	270	478	1711	9/21/2017	Primary	1167	SRC3	SRC3	UnGrouped	286_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
417	Available	1_R13_SRC3_[1261...2521]	478	270	478	1711	9/21/2017	Primary	1168	SRC3	SRC3	UnGrouped	290_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
418	Available	1_R13_SRC3_[1261...2521]	522	270	522	1711	9/21/2017	Primary	1169	SRC3	SRC3	UnGrouped	202_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
419	Available	1_R13_SRC3_[1261...2521]	478	270	478	1711	9/21/2017	Primary	1170	SRC3	SRC3	UnGrouped	289_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
420	Available	1_R5_SRC3_[361...2521]	538	270	538	1711	9/21/2017	Primary	1171	SRC3	SRC3	UnGrouped	229_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
421	Available	1_A7_SRC1_[1711...2521]	538	270	538	1711	9/21/2017	Substitute	1172	SRC3	SRC1	UnGrouped	231_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
422	Available	1_R36_SRC3_[901...1981]	570	270	570	1803	12/22/2017	Primary	1173	SRC3	SRC3	V4	288_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
423	Available	1_R36_SRC3_[901...1981]	570	270	570	1803	12/22/2017	Primary	1174	SRC3	SRC3	V4	287_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
424	Available	1_R36_SRC3_[901...1981]	558	270	558	1803	12/22/2017	Primary	1175	SRC3	SRC3	V4	283_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
425	Available	1_R3_SRC3_[1...2521]	630	270	630	1803	12/22/2017	Primary	1176	SRC3	SRC3	UnGrouped	220_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
426	Available	2_R2_SRC3_[1...2521]	630	270	630	1803	12/22/2017	Primary	1177	SRC3	SRC3	UnGrouped	228_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
427	Available	1__SRC1_[901...1981]	630	270	630	1803	12/22/2017	Substitute	1178	SRC3	SRC1	Small	230_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
428	Available	1_R36_SRC3_[901...1981]	384	270	384	1835	1/23/2018	Primary	1179	SRC3	SRC3	V4	217_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
429	Available	1_R36_SRC3_[901...1981]	437	270	437	1888	3/17/2018	Primary	1180	SRC3	SRC3	V4	214_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
430	Available	1_R9_SRC3_[991...2521]	440	270	440	1891	3/20/2018	Primary	1181	SRC3	SRC3	UnGrouped	213_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
431	Available	1_R14_SRC3_[1441...2521]	440	270	440	1891	3/20/2018	Primary	1182	SRC3	SRC3	UnGrouped	212_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
432	Available	1_R14_SRC3_[1441...2521]	606	270	606	1891	3/20/2018	Primary	1183	SRC3	SRC3	UnGrouped	282_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
433	Available	1_R14_SRC3_[1441...2521]	440	270	440	1891	3/20/2018	Primary	1184	SRC3	SRC3	UnGrouped	215_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
434	Available	1_A6_SRC1_[1441...2521]	440	270	440	1891	3/20/2018	Substitute	1185	SRC3	SRC1	UnGrouped	216_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
1186	Available_NotDeployable	NotUtilized	730	270	730	1903	4/1/2018	Primary	1186	SRC3	SRC3	NotUtilized	227_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	Proxy	0	FALSE	0	0
435	Available	1_R36_SRC3_[901...1981]	452	270	452	1903	4/1/2018	Primary	1187	SRC3	SRC3	V4	206_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
1188	OS_NotDeployable	NotUtilized	1825	270	1825	1904	4/2/2018	Primary	1188	SRC3	SRC3	NotUtilized	195_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	Proxy	0	FALSE	0	0
1189	OS_NotDeployable	NotUtilized	1825	270	1825	1913	4/11/2018	Primary	1189	SRC3	SRC3	NotUtilized	194_SRC3_NG	RCOpSus	RCOpSus	NG	PostSurge	Proxy	0	FALSE	0	0
436	Available	1_R24_SRC3_[1330...2095]	464	270	464	1915	4/13/2018	Primary	1190	SRC3	SRC3	Large	205_SRC3_AC	FFGACRoto	FFGACRoto	AC	PostSurge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
