rep-seed	SRC	phase	AC-fill	NG-fill	RC-fill	AC-overlap	NG-overlap	RC-overlap	total-quantity	AC-deployable	NG-deployable	RC-deployable	AC-not-ready	NG-not-ready	RC-not-ready	AC-total	NG-total	RC-total	AC	NG	RC
8864398633056828611	63302K000	phase-1	132	0	1104	14	0	0	2190	0	0	0	0	0	648	146	0	1752	1	0	12
6160410525076973580	63302K000	comp	335	0	1421	30	0	210	4926	0	0	0	456	0	7400	821	0	9031	1	0	11
6160410525076973580	63302K000	phase-1	146	0	1485	0	0	30	2190	0	0	0	0	0	91	146	0	1606	1	0	11
-3535710941434084165	63302K000	comp	196	0	1365	0	0	120	4926	0	0	0	625	0	6725	821	0	8210	1	0	10
-3535710941434084165	63302K000	phase-1	139	0	1243	7	0	60	2190	0	0	0	0	0	157	146	0	1460	1	0	10
-3938184040696817154	63302K000	comp	335	0	1130	30	0	180	4926	0	0	0	456	0	6079	821	0	7389	1	0	9
-3938184040696817154	63302K000	phase-1	146	0	1262	0	0	0	2190	0	0	0	0	0	52	146	0	1314	1	0	9
5354235840052943847	63302K000	comp	0	0	1110	0	0	122	4926	0	0	0	0	0	10262	0	0	11494	0	0	14
5354235840052943847	63302K000	phase-1	0	0	1725	0	0	50	2190	0	0	0	0	0	269	0	0	2044	0	0	14
-8720443012467292891	63302K000	comp	0	0	1222	0	0	134	4926	0	0	0	0	0	9317	0	0	10673	0	0	13
-8720443012467292891	63302K000	phase-1	0	0	1780	0	0	0	2190	0	0	0	0	0	118	0	0	1898	0	0	13
7785270106433664006	63302K000	comp	0	0	1695	0	0	210	4926	0	0	0	0	0	7947	0	0	9852	0	0	12
7785270106433664006	63302K000	phase-1	0	0	1283	0	0	30	2190	0	0	0	0	0	439	0	0	1752	0	0	12
-676310601651400508	63302K000	comp	0	0	1455	0	0	239	4926	0	0	0	0	0	7337	0	0	9031	0	0	11
-676310601651400508	63302K000	phase-1	0	0	1370	0	0	0	2190	0	0	0	0	0	236	0	0	1606	0	0	11
-1028197829495716251	63302K000	comp	0	0	672	0	0	150	4926	0	0	0	0	0	7388	0	0	8210	0	0	10
-1028197829495716251	63302K000	phase-1	0	0	1357	0	0	0	2190	0	0	0	0	0	103	0	0	1460	0	0	10
-3157894548591416132	63302K000	comp	0	0	1081	0	0	150	4926	0	0	0	0	0	6158	0	0	7389	0	0	9
-3157894548591416132	63302K000	phase-1	0	0	1128	0	0	0	2190	0	0	0	0	0	186	0	0	1314	0	0	9
-3304023712296486580	05473K000	comp	383	0	1259	60	0	150	1642	614	0	1806	2227	0	8279	3284	0	11494	4	0	14
-3304023712296486580	05473K000	phase-1	584	0	1749	0	0	30	3212	0	0	0	0	0	265	584	0	2044	4	0	14
-2296815073102973411	05473K000	comp	572	0	1049	30	0	180	1642	657	0	1055	2025	0	8389	3284	0	10673	4	0	13
-2296815073102973411	05473K000	phase-1	584	0	1674	0	0	0	3212	0	0	0	0	0	224	584	0	1898	4	0	13
6359538542484596923	05473K000	comp	670	0	972	60	0	101	1642	1156	0	1297	1398	0	7482	3284	0	9852	4	0	12
6359538542484596923	05473K000	phase-1	584	0	1398	0	0	0	3212	0	0	0	0	0	354	584	0	1752	4	0	12
-2550498105516502785	05473K000	comp	625	0	793	30	0	120	1642	645	0	920	1984	0	7198	3284	0	9031	4	0	11
-2550498105516502785	05473K000	phase-1	584	0	1426	0	0	0	3212	0	0	0	0	0	180	584	0	1606	4	0	11
7759710651367425622	05473K000	comp	913	0	726	90	0	90	1642	444	0	289	1837	0	7105	3284	0	8210	4	0	10
7759710651367425622	05473K000	phase-1	584	0	1311	0	0	17	3212	0	0	0	0	0	132	584	0	1460	4	0	10
-7362712524364313709	05473K000	comp	564	0	1037	60	0	120	1642	137	0	612	1702	0	9725	2463	0	11494	3	0	14
-7362712524364313709	05473K000	phase-1	438	0	1753	0	0	30	3212	0	0	0	0	0	261	438	0	2044	3	0	14
-1238235106684124003	05473K000	comp	860	0	362	90	0	0	1642	0	0	1325	1513	0	8986	2463	0	10673	3	0	13
-1238235106684124003	05473K000	phase-1	438	0	1725	0	0	30	3212	0	0	0	0	0	143	438	0	1898	3	0	13
-622429560808317324	05473K000	comp	670	0	964	60	0	120	1642	913	0	879	820	0	7889	2463	0	9852	3	0	12
-622429560808317324	05473K000	phase-1	438	0	1587	0	0	19	3212	0	0	0	0	0	146	438	0	1752	3	0	12
-6957108063634226849	05473K000	comp	936	0	669	60	0	90	1642	472	0	704	995	0	7568	2463	0	9031	3	0	11
-6957108063634226849	05473K000	phase-1	438	0	1460	0	0	0	3212	0	0	0	0	0	146	438	0	1606	3	0	11
3185652391179558466	05473K000	comp	162	0	1440	30	0	180	1642	175	0	356	2096	0	6234	2463	0	8210	3	0	10
3185652391179558466	05473K000	phase-1	438	0	1168	0	0	0	3212	0	0	0	0	0	292	438	0	1460	3	0	10
7930252083276292976	05473K000	comp	335	0	1307	30	0	150	1642	455	0	1744	822	0	8293	1642	0	11494	2	0	14
7930252083276292976	05473K000	phase-1	292	0	1803	0	0	0	3212	0	0	0	0	0	241	292	0	2044	2	0	14
1083111834511618673	05473K000	comp	384	0	1181	60	0	150	1642	29	0	211	1169	0	9131	1642	0	10673	2	0	13
1083111834511618673	05473K000	phase-1	292	0	1680	0	0	30	3212	0	0	0	0	0	188	292	0	1898	2	0	13
7247710220494184345	05473K000	comp	335	0	1307	30	0	150	1642	309	0	1228	968	0	7167	1642	0	9852	2	0	12
7247710220494184345	05473K000	phase-1	292	0	1603	0	0	30	3212	0	0	0	0	0	119	292	0	1752	2	0	12
1291018327295092062	05473K000	comp	35	0	1607	30	0	180	1642	205	0	760	1372	0	6484	1642	0	9031	2	0	11
1291018327295092062	05473K000	phase-1	292	0	1311	0	0	30	3212	0	0	0	0	0	265	292	0	1606	2	0	11
1853367645030652111	05473K000	comp	396	0	607	60	0	90	1642	22	0	222	1164	0	7291	1642	0	8210	2	0	10
1853367645030652111	05473K000	phase-1	292	0	1454	0	0	0	3212	0	0	0	0	0	6	292	0	1460	2	0	10
-1544107227537858141	05473K000	comp	99	0	1301	30	0	169	1642	0	0	1716	692	0	8308	821	0	11494	1	0	14
-1544107227537858141	05473K000	phase-1	146	0	1925	0	0	0	3212	0	0	0	0	0	119	146	0	2044	1	0	14
3729608821228752808	05473K000	comp	335	0	1050	30	0	150	1642	0	0	952	456	0	8521	821	0	10673	1	0	13
3729608821228752808	05473K000	phase-1	146	0	1696	0	0	47	3212	0	0	0	0	0	155	146	0	1898	1	0	13
-8061407176014974805	05473K000	comp	100	0	1395	0	0	206	1642	0	0	1152	721	0	7099	821	0	9852	1	0	12
-8061407176014974805	05473K000	phase-1	146	0	1634	0	0	0	3212	0	0	0	0	0	118	146	0	1752	1	0	12
-8085190549751196406	05473K000	comp	58	0	1446	0	0	210	1642	102	0	508	661	0	6867	821	0	9031	1	0	11
-8085190549751196406	05473K000	phase-1	146	0	1311	0	0	12	3212	0	0	0	0	0	283	146	0	1606	1	0	11
1480944728065592968	05473K000	comp	326	0	853	0	0	120	1642	0	0	293	495	0	6944	821	0	8210	1	0	10
1480944728065592968	05473K000	phase-1	116	0	1311	30	0	3	3212	0	0	0	0	0	146	146	0	1460	1	0	10
7690126608758977573	05473K000	comp	0	0	1143	0	0	180	1642	0	0	902	0	0	9269	0	0	11494	0	0	14
7690126608758977573	05473K000	phase-1	0	0	2034	0	0	0	3212	0	0	0	0	0	10	0	0	2044	0	0	14
-8113911624402688253	05473K000	comp	0	0	1270	0	0	180	1642	0	0	242	0	0	8981	0	0	10673	0	0	13
-8113911624402688253	05473K000	phase-1	0	0	1710	0	0	0	3212	0	0	0	0	0	188	0	0	1898	0	0	13
1849550734806845346	05473K000	comp	0	0	1083	0	0	150	1642	0	0	42	0	0	8577	0	0	9852	0	0	12
1849550734806845346	05473K000	phase-1	0	0	1481	0	0	30	3212	0	0	0	0	0	241	0	0	1752	0	0	12
-7178807055173578764	05473K000	comp	0	0	1378	0	0	180	1642	0	0	143	0	0	7330	0	0	9031	0	0	11
-7178807055173578764	05473K000	phase-1	0	0	1397	0	0	30	3212	0	0	0	0	0	179	0	0	1606	0	0	11
-1468765295901463012	05473K000	comp	0	0	1568	0	0	194	1642	0	0	758	0	0	5690	0	0	8210	0	0	10
-1468765295901463012	05473K000	phase-1	0	0	1243	0	0	30	3212	0	0	0	0	0	187	0	0	1460	0	0	10
2662325250565279373	47112K000	comp	581	0	240	60	0	30	821	751	0	133	1892	0	2881	3284	0	3284	4	0	4
2662325250565279373	47112K000	phase-1	584	0	438	0	0	0	1022	0	0	133	0	0	13	584	0	584	4	0	4
8362871689502572052	47112K000	comp	496	0	291	30	0	60	821	462	0	51	2296	0	2061	3284	0	2463	4	0	3
8362871689502572052	47112K000	phase-1	584	0	438	0	0	0	1022	0	0	0	0	0	0	584	0	438	4	0	3
2728249801700713359	47112K000	comp	581	0	240	60	0	30	821	265	0	244	2378	0	1128	3284	0	1642	4	0	2
2728249801700713359	47112K000	phase-1	584	0	233	0	0	0	1022	0	0	0	0	0	59	584	0	292	4	0	2
-4839439040060491490	47112K000	comp	821	0	0	60	0	0	821	547	0	61	1856	0	760	3284	0	821	4	0	1
-4839439040060491490	47112K000	phase-1	584	0	146	0	0	0	1022	0	0	0	0	0	0	584	0	146	4	0	1
4953778853208128465	47112K000	comp	718	0	0	60	0	0	821	580	0	0	1926	0	0	3284	0	0	4	0	0
4953778853208128465	47112K000	phase-1	584	0	0	0	0	0	1022	0	0	0	0	0	0	584	0	0	4	0	0
636801457410081246	47112K000	comp	670	0	6	36	0	0	821	517	0	692	1240	0	2586	2463	0	3284	3	0	4
636801457410081246	47112K000	phase-1	438	0	584	0	0	0	1022	0	0	0	0	0	0	438	0	584	3	0	4
-2221176332374983040	47112K000	comp	581	0	240	60	0	30	821	66	0	25	1756	0	2168	2463	0	2463	3	0	3
-2221176332374983040	47112K000	phase-1	438	0	292	0	0	0	1022	0	0	0	0	0	146	438	0	438	3	0	3
-8642580070680219521	47112K000	comp	809	0	0	60	0	0	821	377	0	730	1217	0	912	2463	0	1642	3	0	2
-8642580070680219521	47112K000	phase-1	438	0	292	0	0	0	1022	0	0	0	0	0	0	438	0	292	3	0	2
-1966514467902663762	47112K000	comp	568	0	0	30	0	0	821	604	0	0	1261	0	821	2463	0	821	3	0	1
-1966514467902663762	47112K000	phase-1	438	0	146	0	0	0	1022	0	0	0	0	0	0	438	0	146	3	0	1
435344656513063652	47112K000	comp	534	0	0	30	0	0	821	155	0	0	1744	0	0	2463	0	0	3	0	0
435344656513063652	47112K000	phase-1	428	0	0	10	0	0	1022	0	0	0	0	0	0	438	0	0	3	0	0
8432561595244595009	47112K000	comp	335	0	486	30	0	60	821	724	0	780	553	0	1958	1642	0	3284	2	0	4
8432561595244595009	47112K000	phase-1	292	0	466	0	0	0	1022	0	0	0	0	0	118	292	0	584	2	0	4
5707208467561804472	47112K000	comp	670	0	151	60	0	30	821	173	0	69	739	0	2213	1642	0	2463	2	0	3
5707208467561804472	47112K000	phase-1	292	0	438	0	0	0	1022	0	0	0	0	0	0	292	0	438	2	0	3
2867851180242298670	47112K000	comp	396	0	0	60	0	0	821	60	0	0	1126	0	1642	1642	0	1642	2	0	2
2867851180242298670	47112K000	phase-1	292	0	292	0	0	0	1022	0	0	0	0	0	0	292	0	292	2	0	2
-6879168064537333566	47112K000	comp	583	0	238	30	0	30	821	326	0	0	703	0	553	1642	0	821	2	0	1
-6879168064537333566	47112K000	phase-1	292	0	146	0	0	0	1022	0	0	0	0	0	0	292	0	146	2	0	1
8516423834113052903	47112K000	comp	569	0	0	60	0	0	821	0	0	0	1013	0	0	1642	0	0	2	0	0
8516423834113052903	47112K000	phase-1	292	0	0	0	0	0	1022	0	0	0	0	0	0	292	0	0	2	0	0
-5889347882583416451	47112K000	comp	335	0	137	30	0	30	821	137	0	673	319	0	2444	821	0	3284	1	0	4
-5889347882583416451	47112K000	phase-1	146	0	584	0	0	0	1022	0	0	0	0	0	0	146	0	584	1	0	4
-7885242711026146798	47112K000	comp	133	0	295	0	0	60	821	0	0	0	688	0	2108	821	0	2463	1	0	3
-7885242711026146798	47112K000	phase-1	146	0	438	0	0	0	1022	0	0	0	0	0	0	146	0	438	1	0	3
-7098051502701435161	47112K000	comp	229	0	240	0	0	30	821	195	0	0	397	0	1372	821	0	1642	1	0	2
-7098051502701435161	47112K000	phase-1	146	0	278	0	0	0	1022	0	0	0	0	0	14	146	0	292	1	0	2
-5382438221424148358	47112K000	comp	308	0	0	30	0	0	821	0	0	0	483	0	821	821	0	821	1	0	1
-5382438221424148358	47112K000	phase-1	146	0	146	0	0	0	1022	0	0	0	0	0	0	146	0	146	1	0	1
-5433403873193540711	47112K000	comp	284	0	0	30	0	0	821	0	0	0	507	0	0	821	0	0	1	0	0
-5433403873193540711	47112K000	phase-1	146	0	0	0	0	0	1022	0	0	0	0	0	0	146	0	0	1	0	0
-8867986414372819638	47112K000	comp	0	0	589	0	0	90	821	0	0	115	0	0	2490	0	0	3284	0	0	4
-8867986414372819638	47112K000	phase-1	0	0	573	0	0	0	1022	0	0	0	0	0	11	0	0	584	0	0	4
-5634373961902636265	47112K000	comp	0	0	457	0	0	60	821	0	0	163	0	0	1783	0	0	2463	0	0	3
-5634373961902636265	47112K000	phase-1	0	0	289	0	0	28	1022	0	0	0	0	0	121	0	0	438	0	0	3
4582808373010372472	47112K000	comp	0	0	115	0	0	0	821	0	0	0	0	0	1527	0	0	1642	0	0	2
4582808373010372472	47112K000	phase-1	0	0	271	0	0	21	1022	0	0	0	0	0	0	0	0	292	0	0	2
3721927845148300137	47112K000	comp	0	0	240	0	0	30	821	0	0	0	0	0	551	0	0	821	0	0	1
3721927845148300137	47112K000	phase-1	0	0	146	0	0	0	1022	0	0	0	0	0	0	0	0	146	0	0	1
-6962828145793899542	52410K300	comp	1250	0	282	120	0	1	1642	208	0	138	1706	0	2863	3284	0	3284	4	0	4
-6962828145793899542	52410K300	phase-1	0	0	292	0	0	0	292	584	0	0	0	0	292	584	0	584	4	0	4
-2235567060424913329	52410K300	comp	882	0	343	120	0	30	1642	43	0	83	2239	0	2007	3284	0	2463	4	0	3
-2235567060424913329	52410K300	phase-1	155	0	137	0	0	9	292	429	0	0	0	0	292	584	0	438	4	0	3
-8390454510751883937	52410K300	comp	1212	0	240	90	0	30	1642	254	0	7	1728	0	1365	3284	0	1642	4	0	2
-8390454510751883937	52410K300	phase-1	292	0	0	0	0	0	292	292	0	62	0	0	230	584	0	292	4	0	2
-426554299902965368	52410K300	comp	712	0	0	31	0	0	1642	348	0	0	2193	0	821	3284	0	821	4	0	1
-426554299902965368	52410K300	phase-1	147	0	145	30	0	0	292	407	0	1	0	0	0	584	0	146	4	0	1
2560323300783703882	52410K300	comp	812	0	0	60	0	0	1642	0	0	0	2412	0	0	3284	0	0	4	0	0
2560323300783703882	52410K300	phase-1	292	0	0	0	0	0	292	292	0	0	0	0	0	584	0	0	4	0	0
6079181138805538534	52410K300	comp	532	0	480	60	0	60	1642	0	0	113	1871	0	2631	2463	0	3284	3	0	4
6079181138805538534	52410K300	phase-1	292	0	0	0	0	0	292	146	0	61	0	0	523	438	0	584	3	0	4
-2836951837925069184	52410K300	comp	710	0	240	60	0	30	1642	0	0	0	1693	0	2193	2463	0	2463	3	0	3
-2836951837925069184	52410K300	phase-1	292	0	0	30	0	0	292	116	0	23	0	0	415	438	0	438	3	0	3
-6187747557547707144	52410K300	comp	618	0	240	30	0	30	1642	66	0	0	1749	0	1372	2463	0	1642	3	0	2
-6187747557547707144	52410K300	phase-1	291	0	1	1	0	0	292	146	0	145	0	0	146	438	0	292	3	0	2
5474417334618579193	52410K300	comp	552	0	135	30	0	0	1642	124	0	0	1757	0	686	2463	0	821	3	0	1
5474417334618579193	52410K300	phase-1	187	0	105	28	0	30	292	223	0	0	0	0	11	438	0	146	3	0	1
4293791450049224469	52410K300	comp	477	0	0	90	0	0	1642	63	0	0	1833	0	0	2463	0	0	3	0	0
4293791450049224469	52410K300	phase-1	292	0	0	0	0	0	292	146	0	0	0	0	0	438	0	0	3	0	0
-3789706076628331801	52410K300	comp	344	0	240	60	0	30	1642	0	0	63	1238	0	2951	1642	0	3284	2	0	4
-3789706076628331801	52410K300	phase-1	146	0	146	0	0	0	292	146	0	0	0	0	438	292	0	584	2	0	4
-6469079014122857841	52410K300	comp	362	0	0	30	0	0	1642	0	0	0	1250	0	2463	1642	0	2463	2	0	3
-6469079014122857841	52410K300	phase-1	273	0	0	19	0	0	292	0	0	0	0	0	438	292	0	438	2	0	3
5888756209027563785	52410K300	comp	430	0	0	30	0	0	1642	0	0	0	1182	0	1642	1642	0	1642	2	0	2
5888756209027563785	52410K300	phase-1	146	0	146	0	0	0	292	146	0	60	0	0	86	292	0	292	2	0	2
3179601064751172392	52410K300	comp	670	0	0	60	0	0	1642	0	0	0	912	0	821	1642	0	821	2	0	1
3179601064751172392	52410K300	phase-1	292	0	0	0	0	0	292	0	0	0	0	0	146	292	0	146	2	0	1
7132201701419852864	52410K300	comp	441	0	0	30	0	0	1642	0	0	0	1171	0	0	1642	0	0	2	0	0
7132201701419852864	52410K300	phase-1	292	0	0	0	0	0	292	0	0	0	0	0	0	292	0	0	2	0	0
-6455127874329998652	52410K300	comp	335	0	240	30	0	30	1642	0	0	0	456	0	3014	821	0	3284	1	0	4
-6455127874329998652	52410K300	phase-1	0	0	292	0	0	0	292	146	0	116	0	0	176	146	0	584	1	0	4
-6042208083042284958	52410K300	comp	335	0	426	30	0	30	1642	0	0	0	456	0	2007	821	0	2463	1	0	3
-6042208083042284958	52410K300	phase-1	146	0	54	0	0	30	292	0	0	0	0	0	354	146	0	438	1	0	3
-7311705425871396768	52410K300	comp	330	0	236	30	0	0	1642	0	0	0	461	0	1406	821	0	1642	1	0	2
-7311705425871396768	52410K300	phase-1	146	0	4	0	0	30	292	0	0	0	0	0	258	146	0	292	1	0	2
4003523455848753229	52410K300	comp	61	0	240	30	0	30	1642	0	0	0	730	0	551	821	0	821	1	0	1
4003523455848753229	52410K300	phase-1	146	0	0	0	0	0	292	0	0	0	0	0	146	146	0	146	1	0	1
-4648613072695889342	52410K300	comp	172	0	0	0	0	0	1642	0	0	0	649	0	0	821	0	0	1	0	0
-4648613072695889342	52410K300	phase-1	146	0	0	0	0	0	292	0	0	0	0	0	0	146	0	0	1	0	0
-6336226546723047105	52410K300	comp	0	0	240	0	0	30	1642	0	0	0	0	0	3014	0	0	3284	0	0	4
-6336226546723047105	52410K300	phase-1	0	0	292	0	0	0	292	0	0	35	0	0	257	0	0	584	0	0	4
3631450190571857778	52410K300	comp	0	0	329	0	0	30	1642	0	0	0	0	0	2104	0	0	2463	0	0	3
3631450190571857778	52410K300	phase-1	0	0	146	0	0	0	292	0	0	0	0	0	292	0	0	438	0	0	3
116207599314501477	52410K300	comp	0	0	240	0	0	30	1642	0	0	0	0	0	1372	0	0	1642	0	0	2
116207599314501477	52410K300	phase-1	0	0	0	0	0	0	292	0	0	0	0	0	292	0	0	292	0	0	2
3491134168477641832	52410K300	comp	0	0	240	0	0	30	1642	0	0	0	0	0	551	0	0	821	0	0	1
3491134168477641832	52410K300	phase-1	0	0	0	0	0	0	292	0	0	0	0	0	146	0	0	146	0	0	1
-3268650940262245192	63426K000	comp	1075	0	5014	120	0	810	12315	12	0	1	2077	0	37688	3284	0	43513	4	0	53
-3268650940262245192	63426K000	phase-1	0	0	6132	0	0	0	6132	584	0	1141	0	0	465	584	0	7738	4	0	53
-1600454518360148958	63426K000	comp	789	0	4886	90	0	720	12315	0	0	0	2405	0	37086	3284	0	42692	4	0	52
-1600454518360148958	63426K000	phase-1	0	0	6132	0	0	120	6132	584	0	453	0	0	887	584	0	7592	4	0	52
-4033711210325971391	63426K000	comp	1100	0	4717	90	0	630	12315	0	0	0	2094	0	36524	3284	0	41871	4	0	51
-4033711210325971391	63426K000	phase-1	0	0	6132	0	0	0	6132	584	0	1076	0	0	238	584	0	7446	4	0	51
1568635796443836673	63426K000	comp	1080	0	5878	60	0	720	12315	0	0	0	2144	0	34452	3284	0	41050	4	0	50
1568635796443836673	63426K000	phase-1	254	0	5878	30	0	120	6132	300	0	480	0	0	822	584	0	7300	4	0	50
-5470354219194794601	63426K000	comp	993	0	6690	88	0	891	12315	0	0	23	2203	0	32625	3284	0	40229	4	0	49
-5470354219194794601	63426K000	phase-1	514	0	5606	30	0	180	6132	40	0	148	0	0	1220	584	0	7154	4	0	49
201713145351719640	63426K000	comp	1164	0	5360	120	0	617	12315	0	0	0	2000	0	33431	3284	0	39408	4	0	48
201713145351719640	63426K000	phase-1	287	0	5845	0	0	107	6132	297	0	151	0	0	905	584	0	7008	4	0	48
-6181106965912099874	63426K000	comp	1340	0	4938	120	0	746	12315	20	0	17	1804	0	32886	3284	0	38587	4	0	47
-6181106965912099874	63426K000	phase-1	418	0	5714	0	0	90	6132	166	0	108	0	0	950	584	0	6862	4	0	47
-2487146006801499920	63426K000	comp	976	0	4373	30	0	630	12315	0	0	0	2278	0	32763	3284	0	37766	4	0	46
-2487146006801499920	63426K000	phase-1	184	0	5948	60	0	120	6132	340	0	274	0	0	374	584	0	6716	4	0	46
-1462077025996073977	63426K000	comp	858	0	5001	120	0	739	12315	18	0	0	2288	0	31205	3284	0	36945	4	0	45
-1462077025996073977	63426K000	phase-1	470	0	5662	0	0	103	6132	114	0	65	0	0	740	584	0	6570	4	0	45
-8708636699201063059	63426K000	comp	671	0	3841	90	0	553	12315	0	0	0	2523	0	31730	3284	0	36124	4	0	44
-8708636699201063059	63426K000	phase-1	554	0	5436	30	0	54	6132	0	0	16	0	0	918	584	0	6424	4	0	44
-2646380515996310464	63426K000	comp	907	0	5061	90	0	647	12315	0	0	0	2287	0	29595	3284	0	35303	4	0	43
-2646380515996310464	63426K000	phase-1	572	0	5326	12	0	127	6132	0	0	0	0	0	825	584	0	6278	4	0	43
7211873309890981860	63426K000	comp	811	0	3600	90	0	459	12315	0	0	0	2383	0	30423	3284	0	34482	4	0	42
7211873309890981860	63426K000	phase-1	535	0	5518	30	0	60	6132	19	0	0	0	0	554	584	0	6132	4	0	42
101922933744630442	63426K000	comp	742	0	4045	90	0	526	12315	0	0	0	2452	0	29090	3284	0	33661	4	0	41
101922933744630442	63426K000	phase-1	584	0	5066	0	0	90	6132	0	0	0	0	0	830	584	0	5986	4	0	41
-753683921432570064	63426K000	comp	1142	0	5629	90	0	777	12315	0	0	0	2052	0	26434	3284	0	32840	4	0	40
-753683921432570064	63426K000	phase-1	554	0	5113	30	0	30	6132	0	0	28	0	0	669	584	0	5840	4	0	40
2304227402576286030	63426K000	comp	1204	0	4516	90	0	690	12315	0	0	0	1990	0	26813	3284	0	32019	4	0	39
2304227402576286030	63426K000	phase-1	554	0	4881	30	0	90	6132	0	0	0	0	0	723	584	0	5694	4	0	39
-7868881695808662394	63426K000	comp	1340	0	4010	120	0	614	12315	0	0	0	1824	0	26574	3284	0	31198	4	0	38
-7868881695808662394	63426K000	phase-1	584	0	4897	0	0	11	6132	0	0	0	0	0	640	584	0	5548	4	0	38
5892343083093607760	63426K000	comp	1124	0	3699	90	0	616	12315	0	0	0	2070	0	26062	3284	0	30377	4	0	37
5892343083093607760	63426K000	phase-1	554	0	4531	30	0	64	6132	0	0	0	0	0	807	584	0	5402	4	0	37
-5979496437710584379	63426K000	comp	731	0	5186	90	0	720	12315	0	0	0	1642	0	37607	2463	0	43513	3	0	53
-5979496437710584379	63426K000	phase-1	0	0	6132	0	0	90	6132	438	0	866	0	0	650	438	0	7738	3	0	53
-3516227855640369819	63426K000	comp	569	0	6333	90	0	848	12315	8	0	77	1796	0	35434	2463	0	42692	3	0	52
-3516227855640369819	63426K000	phase-1	0	0	6132	0	0	150	6132	438	0	650	0	0	660	438	0	7592	3	0	52
9124049570763060498	63426K000	comp	354	0	5927	60	0	870	12315	0	0	0	2049	0	35074	2463	0	41871	3	0	51
9124049570763060498	63426K000	phase-1	336	0	5795	30	0	120	6132	72	0	53	0	0	1478	438	0	7446	3	0	51
-4393344963889974398	63426K000	comp	921	0	4672	90	0	578	12315	0	0	0	1452	0	35800	2463	0	41050	3	0	50
-4393344963889974398	63426K000	phase-1	50	0	6082	0	0	139	6132	388	0	198	0	0	881	438	0	7300	3	0	50
-3739462403024727132	63426K000	comp	582	0	6113	70	0	918	12315	0	0	0	1811	0	33198	2463	0	40229	3	0	49
-3739462403024727132	63426K000	phase-1	292	0	5840	0	0	30	6132	146	0	218	0	0	1066	438	0	7154	3	0	49
9138696419166277077	63426K000	comp	763	0	5115	60	0	652	12315	0	0	0	1640	0	33641	2463	0	39408	3	0	48
9138696419166277077	63426K000	phase-1	129	0	6003	0	0	208	6132	309	0	210	0	0	587	438	0	7008	3	0	48
5121299221509377499	63426K000	comp	602	0	5716	60	0	730	12315	0	0	22	1801	0	32119	2463	0	38587	3	0	47
5121299221509377499	63426K000	phase-1	197	0	5935	0	0	160	6132	241	0	108	0	0	659	438	0	6862	3	0	47
-5363137875837177096	63426K000	comp	928	0	5965	46	0	660	12315	0	0	0	1489	0	31141	2463	0	37766	3	0	46
-5363137875837177096	63426K000	phase-1	408	0	5300	30	0	210	6132	0	0	0	0	0	1206	438	0	6716	3	0	46
3408765248399821975	63426K000	comp	771	0	3831	60	0	570	12315	0	0	0	1632	0	32544	2463	0	36945	3	0	45
3408765248399821975	63426K000	phase-1	292	0	5840	0	0	42	6132	146	0	158	0	0	530	438	0	6570	3	0	45
5809768635969738084	63426K000	comp	731	0	4023	90	0	621	12315	0	0	0	1642	0	31480	2463	0	36124	3	0	44
5809768635969738084	63426K000	phase-1	438	0	5694	0	0	55	6132	0	0	64	0	0	611	438	0	6424	3	0	44
6276745245914855367	63426K000	comp	902	0	3775	30	0	540	12315	0	0	0	1531	0	30988	2463	0	35303	3	0	43
6276745245914855367	63426K000	phase-1	363	0	5599	60	0	180	6132	15	0	16	0	0	483	438	0	6278	3	0	43
2300923559853290019	63426K000	comp	478	0	4926	90	0	648	12315	0	0	0	1895	0	28908	2463	0	34482	3	0	42
2300923559853290019	63426K000	phase-1	438	0	5542	0	0	58	6132	0	0	30	0	0	502	438	0	6132	3	0	42
-5026709823508984256	63426K000	comp	750	0	5065	90	0	774	12315	0	0	0	1623	0	27822	2463	0	33661	3	0	41
-5026709823508984256	63426K000	phase-1	438	0	5386	0	0	16	6132	0	0	0	0	0	584	438	0	5986	3	0	41
9105981116600606409	63426K000	comp	906	0	4187	90	0	690	12315	4	0	25	1463	0	27938	2463	0	32840	3	0	40
9105981116600606409	63426K000	phase-1	438	0	5399	0	0	30	6132	0	0	0	0	0	411	438	0	5840	3	0	40
5170470172722063055	63426K000	comp	842	0	4316	76	0	641	12315	0	0	0	1545	0	27062	2463	0	32019	3	0	39
5170470172722063055	63426K000	phase-1	438	0	4909	0	0	81	6132	0	0	0	0	0	704	438	0	5694	3	0	39
-672302016561495388	63426K000	comp	921	0	3467	90	0	540	12315	0	0	0	1452	0	27191	2463	0	31198	3	0	38
-672302016561495388	63426K000	phase-1	438	0	5254	0	0	30	6132	0	0	0	0	0	264	438	0	5548	3	0	38
6994553218789322385	63426K000	comp	1005	0	4697	90	0	630	12315	0	0	0	1368	0	25050	2463	0	30377	3	0	37
6994553218789322385	63426K000	phase-1	438	0	4708	0	0	90	6132	0	0	0	0	0	604	438	0	5402	3	0	37
-5152639359220945102	63426K000	comp	493	0	5461	30	0	806	12315	0	0	36	1119	0	37210	1642	0	43513	2	0	53
-5152639359220945102	63426K000	phase-1	11	0	6121	30	0	120	6132	251	0	777	0	0	720	292	0	7738	2	0	53
5922717616459249793	63426K000	comp	461	0	5697	60	0	761	12315	0	0	0	1121	0	36234	1642	0	42692	2	0	52
